Molar ratio,SBET_m2_g,Vpore_cm3_g,Pressure_MPa,Temperature_K,Adsorption_capacity_mmol_g,Mg_source_acetate_mg_source,Mg_source_nitrate_mg_source,Mg_source_other_mg_salts,Mg_source_oxide_mg_source,Solvent_aqueous_dmf_system,Solvent_non_aqueous_alcohol_dmf_system,Solvent_special_two_phase_system,Treatment_carbon_treatment,Treatment_framework_nitrogen,Treatment_metal_treatment,Treatment_no_treatment,Treatment_organic_acid_treatment,Treatment_other_treatment,Treatment_polymer_treatment,Treatment_post_base_treatment,Morphology_flower_like_structure,Morphology_other_morphology,Morphology_porous_structure,Morphology_rod_columnar_structure,Morphology_spherical_structure
3.25,928.0,0.3524,0.05883,298,6.89159,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.0654,298,6.96569,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.07175,298,7.0378,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.07832,298,7.04581,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.08475,298,7.08587,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.09124,298,7.13194,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.25,928.0,0.3524,0.09774,298,7.1059,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3.28,515.24,0.31,0.00595,298,1.36936,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,515.24,0.31,0.01005,298,2.07854,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,515.24,0.31,0.01499,298,2.70035,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,515.24,0.31,0.01994,298,3.16634,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,515.24,0.31,0.03007,298,3.84203,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,515.24,0.31,0.03957,298,4.30657,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,515.24,0.31,0.0495,298,4.65752,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,515.24,0.31,0.05952,298,4.95022,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,515.24,0.31,0.06922,298,5.18176,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,515.24,0.31,0.07925,298,5.39728,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,515.24,0.31,0.08896,298,5.56475,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,515.24,0.31,0.09864,298,5.7293,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,557.59,0.35,0.00613,298,1.41686,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,557.59,0.35,0.01018,298,2.13874,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,557.59,0.35,0.01529,298,2.76714,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,557.59,0.35,0.02015,298,3.24104,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,557.59,0.35,0.03009,298,3.94734,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,557.59,0.35,0.03965,298,4.40955,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,557.59,0.35,0.04974,298,4.78607,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,557.59,0.35,0.05948,298,5.0782,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,557.59,0.35,0.06941,298,5.31969,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,557.59,0.35,0.07907,298,5.53002,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,557.59,0.35,0.08895,298,5.71439,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,557.59,0.35,0.09888,298,5.87538,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,665.36,0.37,0.00586,298,1.42232,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,665.36,0.37,0.00978,298,2.15606,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,665.36,0.37,0.01509,298,2.76101,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,665.36,0.37,0.02004,298,3.26969,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,665.36,0.37,0.02972,298,3.94358,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,665.36,0.37,0.03941,298,4.41453,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,665.36,0.37,0.04943,298,4.79702,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,665.36,0.37,0.05934,298,5.09624,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,665.36,0.37,0.06936,298,5.34992,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,665.36,0.37,0.07927,298,5.54507,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,665.36,0.37,0.08897,298,5.73891,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,665.36,0.37,0.09886,298,5.89633,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,764.59,0.42,0.00575,298,1.37124,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,764.59,0.42,0.00998,298,2.07557,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,764.59,0.42,0.01506,298,2.69121,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,764.59,0.42,0.01976,298,3.14903,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,764.59,0.42,0.03,298,3.84684,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,764.59,0.42,0.03955,298,4.29684,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,764.59,0.42,0.04933,298,4.66335,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,764.59,0.42,0.05934,298,4.95682,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,764.59,0.42,0.06912,298,5.17465,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,764.59,0.42,0.079,298,5.39116,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,764.59,0.42,0.08879,298,5.57116,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.28,764.59,0.42,0.09879,298,5.72898,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.0,1275.8,0.5539037462755657,0.00117,273,0.09411,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1275.8,0.1975842868861949,0.00412,273,0.17995,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,0.3445689207231971,0.00739,273,0.23773,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,0.7576655857258559,0.01314,273,0.30376,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,0.1957484270341337,0.01997,273,0.35989,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,0.4238682778985352,0.02665,273,0.43583,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,0.3636409519983885,0.03335,273,0.4936,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,-0.1461697465186147,0.04002,273,0.52167,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,0.6386642955882658,0.04686,273,0.55138,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,0.0186629368467321,0.05353,273,0.57945,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,0.4011758124291558,0.06039,273,0.63557,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,0.459770011556973,0.06674,273,0.67354,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,0.5069651668946574,0.07344,273,0.70326,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,0.5512712289789257,0.08027,273,0.74948,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1257.8,0.2394579129884194,0.08665,273,0.74123,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1275.8,-0.2090099655656183,0.09365,273,0.77919,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1275.8,0.5785438877658078,0.1,273,0.82542,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1275.8,0.4427279294143347,0.1067,273,0.85513,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1275.8,0.6825148780081076,0.11353,273,0.8931,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1275.8,0.6668844848180957,0.00131,298,0.03783,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1275.8,0.6904965606951976,0.0044,298,0.07264,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1275.8,0.4085132257494659,0.00703,298,0.12065,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1275.8,0.3026487644987631,0.01336,298,0.19027,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
